date,pm10,co,no,no2,nox,pm25,avgT,humid,pressure-monthly,windDir,windSpd
1/1/2018,,,,,,,27.1,70,1009.4,100,9
1/2/2018,,,,,,,27.5,67,1009.4,120,4
1/3/2018,,,,,,,28.2,66,1009.4,60,4
1/4/2018,,,,,,,29.3,64,1009.4,330,6
1/5/2018,,,,,,,30.4,63,1009.4,                 ,
1/6/2018,,,,,,,29.8,70,1009.4,120,2
1/7/2018,,,,,,,29.2,78,1009.4,140,2
1/8/2018,,,,,,,29.8,77,1009.4,140,3
1/9/2018,,,,,,,30.7,75,1009.4,140,6
1/10/2018,,,,,,,26.6,88,1009.4,120,4
1/11/2018,,,,,,,25.6,74,1009.4,120,5
1/12/2018,,,,,,,25,65,1009.4,120,8
1/13/2018,,,,,,,24,65,1009.4,330,6
1/14/2018,,,,,,,25.2,63,1009.4,320,5
1/15/2018,,,,,,,25.9,64,1009.4,300,6
1/16/2018,,,,,,,27.6,68,1009.4,330,7
1/17/2018,,,,,,,28.5,69,1009.4,300,5
1/18/2018,,,,,,,29.2,63,1009.4,310,6
1/19/2018,,,,,,,29.3,65,1009.4,100,4
1/20/2018,,,,,,,29,64,1009.4,80,6
1/21/2018,,,,,,,29.2,67,1009.4,70,4
1/22/2018,,,,,,,29.6,69,1009.4,330,4
1/23/2018,,,,,,,29.7,74,1009.4,120,6
1/24/2018,,,,,,,28.9,79,1009.4,120,4
1/25/2018,,,,,,,29.2,81,1009.4,270,4
1/26/2018,,,,,,,29.8,80,1009.4,120,5
1/27/2018,,,,,,,29.7,78,1009.4,150,6
1/28/2018,,,,,,,29.4,78,1009.4,130,7
1/29/2018,,,,,,,30,80,1009.4,150,4
1/30/2018,,0.43,55.54,34,89.54,,30.2,81,1009.4,120,3
1/31/2018,,0.34,56.38,42.42,98.79,,29.4,88,1009.4,110,6
2/1/2018,,1.11,41.17,31.88,72.83,,28.3,77,1011.42,90,6
2/2/2018,,0.63,45.04,35.92,80.96,,26.5,72,1011.42,100,7
2/3/2018,,1.29,45.88,41.42,86.04,,25.4,66,1011.42,70,10
2/4/2018,,0.4,48.21,22.92,71.13,,,59,1011.42,90,10
2/5/2018,,0.39,43.25,23,66.25,,,60,1011.42,90,10
2/6/2018,,0.46,43.3,29.7,73,,,62,1011.42,90,7
2/7/2018,,0.62,,,,,,61,1011.42,110,6
2/8/2018,,,18.12,12.04,30.2,,,73,1011.42,120,5
2/9/2018,,0.78,19.62,28.23,47.85,,,77,1011.42,120,3
2/10/2018,,0.73,21.79,41.58,63.37,,,73,1011.42,70,7
2/11/2018,,0.94,34.56,50.21,84.78,,,71,1011.42,60,10
2/12/2018,,0.75,18.92,35.97,54.88,,,64,1011.42,80,12
2/13/2018,88,0.9,33.45,49.56,83.01,,,68,1011.42,120,4
2/14/2018,109,1.28,29.53,75.15,104.96,,,66,1011.42,120,6
2/15/2018,117,1.04,19.68,56.56,76.23,,,70,1011.42,120,4
2/16/2018,101,0.87,17.78,37.62,55.4,,,78,1011.42,120,6
2/17/2018,100,0.61,15.82,24.61,40.42,,,78,1011.42,80,8
2/18/2018,86,0.53,14.48,20.09,34.58,,,73,1011.42,70,12
2/19/2018,89,0.65,20,23.67,43.74,,,78,1011.42,110,8
2/20/2018,56,0.46,31.28,22.18,53.46,,,78,1011.42,110,6
2/21/2018,61,0.42,25.87,22.7,48.59,,,78,1011.42,270,4
2/22/2018,73,0.45,22.96,24.91,47.87,,,78,1011.42,150,4
2/23/2018,75,0.57,26.25,30.14,56.39,,,83,1011.42,90,6
2/24/2018,103,0.89,58.03,42.54,100.56,,,81,1011.42,70,8
2/25/2018,105,1.02,57.89,50.72,108.63,,,75,1011.42,80,5
2/26/2018,89,0.67,22.94,32.84,55.78,,,74,1011.42,120,5
2/27/2018,84,0.8,43.89,38,81.9,,,84,1011.42,310,7
2/28/2018,102,0.92,48.2,44.11,92.33,,,77,1011.42,290,5
3/1/2018,78,0.41,16.87,21.03,37.9,,,80,1009.24,120,6
3/2/2018,76,0.44,18.05,21.39,39.44,,,75,1009.24,70,7
3/3/2018,60,0.32,18.3,18.56,36.85,,,75,1009.24,100,6
3/4/2018,55,0.3,20.13,18.89,39.04,,,74,1009.24,110,6
3/5/2018,55,0.42,26.47,22.3,48.79,,,77,1009.24,300,6
3/6/2018,61,0.42,22.68,24.69,47.39,,,78,1009.24,120,8
3/7/2018,60,0.42,23.04,23.08,46.11,,,77,1009.24,150,6
3/8/2018,76,0.52,27.31,29.15,56.47,,,77,1009.24,240,6
3/9/2018,77,0.61,26.66,25.91,52.57,,,88,1009.24,120,8
3/10/2018,128,1.08,81.16,53.7,134.87,,,72,1009.24,300,6
3/11/2018,131,0.94,44.62,43.99,88.61,,,66,1009.24,100,7
3/12/2018,156,1.17,36.79,46,82.8,,,75,1009.24,130,5
3/13/2018,99,0.71,17.03,30.24,47.27,,,74,1009.24,160,8
3/14/2018,84,0.53,19.84,23.16,42.99,,,75,1009.24,180,10
3/15/2018,80,0.48,21.09,22.4,43.5,,,77,1009.24,180,8
3/16/2018,77,0.46,22.05,22.26,44.31,,,78,1009.24,130,7
3/17/2018,60,0.36,22.64,21.16,43.8,,,78,1009.24,130,6
3/18/2018,53,0.27,19.17,17.16,36.34,,30.5,74,1009.24,170,10
3/19/2018,57,0.41,24.88,19.53,44.41,,30.9,74,1009.24,200,10
3/20/2018,65,0.43,22.75,23.16,45.9,,31.9,75,1009.24,130,6
3/21/2018,72,0.46,21.19,25.68,46.87,,31,76,1009.24,340,7
3/22/2018,76,0.52,16.74,31.47,48.2,,30,78,1009.24,120,7
3/23/2018,98,0.57,15.13,26.7,41.83,,30,70,1009.24,110,12
3/24/2018,112,0.78,19.47,35.45,54.93,,30.4,69,1009.24,150,10
3/25/2018,93,0.58,14.52,27.27,41.79,,30.3,74,1009.24,180,8
3/26/2018,92,0.53,20.57,28.12,48.69,,31.4,72,1009.24,120,8
3/27/2018,100,0.68,19.44,38.05,57.52,,29.2,81,1009.24,90,6
3/28/2018,88,0.58,21.57,26.82,48.38,,30.9,76,1009.24,270,8
3/29/2018,78,0.5,16.84,22.49,39.34,,30.5,81,1009.24,270,8
3/30/2018,85,0.61,22.2,25.13,47.3,,31,79,1009.24,130,7
3/31/2018,85,0.66,29.76,30.9,60.67,,30.5,81,1009.24,140,5
4/1/2018,107,0.79,29.13,37.58,66.7,,29.2,85,1008.67,100,6
4/2/2018,110,1.14,35.1,40.15,75.23,,29.9,54,1008.67,120,8
4/3/2018,104,0.94,33.48,48.09,81.57,,29.7,82,1008.67,300,7
4/4/2018,78,0.65,29.96,28.19,58.13,,31.2,84,1008.67,90,8
4/5/2018,92,0.79,45.77,32.61,78.38,,30.7,78,1008.67,120,7
4/6/2018,102,0.74,32.15,39.09,71.24,,30.8,76,1008.67,120,6
4/7/2018,54,0.41,19.08,22.08,41.18,,25.7,82,1008.67,120,10
4/8/2018,78,0.59,47.15,42.63,89.78,,26.9,73,1008.67,110,7
4/9/2018,122,0.91,64.9,49.43,114.33,,29,61,1008.67,120,8
4/10/2018,130,0.94,33.75,56.52,90.26,,30.8,62,1008.67,130,7
4/11/2018,76,0.57,20.58,30.18,50.77,,31.2,70,1008.67,60,6
4/12/2018,65,0.34,16.67,17.15,33.81,,32,72,1008.67,270,6
4/13/2018,55,0.26,11.57,14.36,25.93,,31.6,75,1008.67,270,7
4/14/2018,56,0.27,12.47,13.76,26.21,,32,77,1008.67,120,6
4/15/2018,51,0.29,12.88,13.96,26.83,,32,75,1008.67,130,8
4/16/2018,57,0.3,10.63,19.05,29.67,,32.3,75,1008.67,240,7
4/17/2018,56,0.54,22.74,27.15,49.91,,29.3,90,1008.67,90,9
4/18/2018,76,0.63,21.02,36.35,57.36,,28.3,78,1008.67,160,10
4/19/2018,60,0.47,19.67,29.86,49.53,,30,75,1008.67,170,10
4/20/2018,61,0.43,27.65,22.22,49.86,,30.7,76,1008.67,200,8
4/21/2018,63,0.35,18.34,19.81,38.16,,31.7,75,1008.67,200,12
4/22/2018,53,0.32,19.71,17.18,36.9,,31.9,73,1008.67,170,8
4/23/2018,72,0.59,30.69,31.48,62.16,,32.6,74,1008.67,130,8
4/24/2018,66,0.47,24.19,21.82,46,,32.2,74,1008.67,150,7
4/25/2018,80,0.57,30.35,27.37,57.72,,31.7,71,1008.67,190,10
4/26/2018,70,0.57,33.1,27.32,60.41,,31.5,78,1008.67,200,12
4/27/2018,77,0.66,37.58,41.66,79.24,,30,81,1008.67,210,12
4/28/2018,71,0.82,72.65,35.68,108.34,,25.7,97,1008.67,170,8
4/29/2018,76,0.5,39.13,29.45,68.58,,28.5,86,1008.67,130,8
4/30/2018,54,0.53,32.27,23.25,55.52,,27.4,88,1008.67,200,10
5/1/2018,43,0.43,31.54,22.77,54.3,,28.4,75,1007.93,180,10
5/2/2018,56,0.51,37.76,24.13,61.89,,28.4,80,1007.93,120,6
5/3/2018,71,0.7,58.27,31.78,90.05,,29.2,80,1007.93,100,7
5/4/2018,71,0.68,46.17,36.77,82.95,,31,77,1007.93,120,6
5/5/2018,69,0.48,38.62,27.2,65.81,,30.4,75,1007.93,210,6
5/6/2018,54,0.43,34.33,20.72,55.05,,30.8,77,1007.93,300,7
5/7/2018,66,0.55,35.89,29.1,65,,30.5,82,1007.93,270,8
5/8/2018,79,0.67,47.37,33.84,81.21,,31.9,80,1007.93,240,6
5/9/2018,81,0.67,44.88,29.7,74.56,,32.3,79,1007.93,130,5
5/10/2018,71,0.49,28.41,25.05,53.46,,32.2,75,1007.93,120,7
5/11/2018,77,0.7,57.21,38.15,95.37,,30.7,79,1007.93,290,9
5/12/2018,112,0.8,53.63,46.49,100.13,,30.2,80,1007.93,120,5
5/13/2018,81,0.55,37.1,34.51,71.6,,31.4,73,1007.93,130,6
5/14/2018,83,0.66,42.7,40.09,82.77,,31.1,78,1007.93,270,8
5/15/2018,89,0.75,43.86,45.02,88.88,,30.3,82,1007.93,120,6
5/16/2018,75,0.59,45.46,24.83,70.29,,32.4,72,1007.93,150,8
5/17/2018,49,0.54,36.86,19.08,55.93,,32.9,70,1007.93,130,7
5/18/2018,50,0.51,42.59,30.95,73.53,,31.8,77,1007.93,110,5
5/19/2018,71,1.23,49.6,34.47,83.96,,30.9,74,1007.93,140,6
5/20/2018,91,2.03,54.08,35.8,89.71,,32.5,74,1007.93,120,7
5/21/2018,83,1.49,49.29,36.47,85.69,,31.7,79,1007.93,130,6
5/22/2018,77,0.85,56.51,27.73,84.26,,29.1,87,1007.93,120,6
5/23/2018,,,,,,,30.7,80,1007.93,330,8
5/24/2018,,,,,,,29.2,81,1007.93,120,8
5/25/2018,,,,,,,30.2,80,1007.93,120,6
5/26/2018,,,,,,,31.1,81,1007.93,130,6
5/27/2018,,,,,,,31.5,78,1007.93,90,7
5/28/2018,,,,,,,31.7,82,1007.93,120,6
5/29/2018,,,,,,,30.4,80,1007.93,150,7
5/30/2018,,,,,,,30.8,78,1007.93,140,8
5/31/2018,,,,,,,30.7,81,1007.93,330,6
6/1/2018,,,,,,,30.5,78,1006.33,300,7
6/2/2018,,,,,,,31.6,75,1006.33,180,15
6/3/2018,,,,,,,32.1,74,1006.33,120,8
6/4/2018,,,,,,,32.2,67,1006.33,280,7
6/5/2018,,,,,,,31.8,71,1006.33,160,6
6/6/2018,,,,,,,31.4,81,1006.33,140,8
6/7/2018,,,,,,,30.4,79,1006.33,120,6
6/8/2018,,,,,,,30.5,77,1006.33,120,7
6/9/2018,,,,,,,29.8,83,1006.33,130,8
6/10/2018,,,,,,,30.5,83,1006.33,150,8
6/11/2018,37,1.61,36.8,25.3,62.07,,29.8,78,1006.33,140,9
6/12/2018,43,2.91,40.36,25.53,65.89,,31.3,73,1006.33,160,7
6/13/2018,53,3.61,51.55,31.11,82.65,,31.6,74,1006.33,160,6
6/14/2018,50,2.75,70.46,21.42,91.89,,31.3,74,1006.33,140,8
6/15/2018,57,1.32,62.15,18.23,80.37,,31.7,78,1006.33,280,8
6/16/2018,60,0.87,60.13,14.31,74.43,,30.4,83,1006.33,150,7
6/17/2018,,,,,,,30.2,71,1006.33,290,7
6/18/2018,45,4.66,60.68,42.5,103.2,,30.5,76,1006.33,120,6
6/19/2018,71,2.1,49.73,43.07,92.8,,30.6,76,1006.33,170,6
6/20/2018,46,2.66,45.35,36.14,81.5,,31.5,74,1006.33,120,7
6/21/2018,45,3.06,35.23,28.85,64.07,,31.4,76,1006.33,120,8
